"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"3","3","Mountain","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","192","False","False","0.23"
"2","2","Mountain","eoe","Near Mint","English","","","2026-05-03 23:09:49.723000","273","False","False",""
"7","7","Mountain","sos","Near Mint","English","","","2026-05-03 23:10:23.627000","279","False","False",""
"2","2","Mountain","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","274","False","False","0.31"
"2","2","Mountain","hob","Near Mint","English","foil","","2026-08-09 20:07:34.537000","197","False","False","0.77"
"1","1","Mourning Patrol // Morning Apparition","mid","Near Mint","English","foil","","2026-08-02 17:45:48.183000","28","False","False","0.06"
"1","1","Mouser Attack!","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","95","False","False","0.05"
"2","2","Mouser Foundry","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","96","False","False","0.07"
"2","2","Mouser Mark III","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","159","False","False","0.02"
"1","1","Mouth of the Storm","eoe","Near Mint","English","","","2026-05-03 23:08:48.333000","70","False","False","0.05"
"1","1","Moxite Refinery","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","17","False","False",""
"1","1","Muddle, the Ever-Changing","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","5","False","False",""
"1","1","Mudflat Village","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","257","False","False","0.16"
"1","1","Muerra, Trash Tactician","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","227","False","False","0.24"
"1","1","Muldrotha, the Gravetide","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","128","False","False",""
"1","1","Mulldrifter","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","67","False","False",""
"1","1","Mutant Chain Reaction","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","125","False","False","0.03"
"1","1","Mutant Surveyor","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","98","False","False","0.07"
"1","1","Mutual Destruction","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","96","False","False","0.02"
"1","1","Myr","sld","Near Mint","English","","","2026-05-07 23:04:55.173000","2101","False","False",""
"1","1","Myr Battlesphere","sld","Near Mint","English","","","2026-05-07 23:04:34.343000","2097","False","False",""
"1","1","Mystic Archaeologist","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","511","False","False",""
"1","1","Mystic Monastery","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","170","False","False",""
"1","1","Mystic Sanctuary","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","388","False","False",""
"1","1","Nadier's Nightblade","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","184","False","False",""
"1","1","Nasty Little Rabbit","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","130","False","False","0.06"
"1","1","Necroblossom Snarl","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","319","False","False",""
"1","1","Negate","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","47","False","False","0.07"
"1","1","Negate","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","47","False","False","0.09"
"1","1","Nested Shambler","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","185","False","False",""
"1","1","Nettle Guard","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","23","False","False","0.07"
"1","1","New Generation's Technique","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","126","False","False","0.14"
"1","1","New Horizons","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","557","False","False",""
"1","1","Nighthowl Pursuer","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","78","False","False","0.11"
"1","1","Nightmare Sower","ecl","Near Mint","English","foil","","2026-05-30 18:24:46.773000","114","False","False","0.16"
"1","1","Nightmare Sower","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","114","False","False","0.10"
"1","1","Nightmare Sower","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","114","False","False","0.18"
"1","1","Nightpack Ambusher","m20","Near Mint","English","","","2026-08-02 17:59:49.867000","185","False","False",""
"1","1","Nimraiser Paladin","one","Near Mint","English","","","2026-05-27 15:24:38.060000","101","False","False","0.06"
"1","1","Ninja Teen","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","67","False","False","1.45"
"2","2","Nobody","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","161","False","False","0.03"
"1","1","Nocturnal Hunger","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","102","False","False","0.07"
"3","3","Nori, Teller of Tales","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","161","False","False","0.14"
"1","1","Noxious Assault","one","Near Mint","English","","","2026-05-27 15:24:38.060000","176","False","False","0.14"
"1","1","Noxious Newt","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","155","False","False","0.20"
"1","1","Null Group Biological Assets","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","98","False","False","0.05"
"1","1","Oakhollow Village","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","258","False","False","0.44"
"1","1","Offer Immortality","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","525","False","False",""
"1","1","Ogre Slumlord","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","186","False","False",""
"1","1","Óin the Brave","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","106","False","False","0.26"
"2","2","Óin the Brave","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","106","False","False","0.17"
"3","3","Old Thrush","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","2","False","False","0.16"
"1","1","Ominous Cemetery","who","Near Mint","English","","","2026-08-02 17:59:49.867000","189","False","False",""
"1","1","Omnath, Locus of Rage","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","129","False","False",""
"1","1","Omnath, Locus of the Roil","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","130","False","False",""
"2","2","Omni-Cheese Pizza","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","176","False","False","0.07"
"3","3","On an Adventure","thob","Near Mint","English","","","2026-08-09 20:07:34.537000","15","False","False",""
"1","1","Ooze Patrol","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","172","False","False","0.14"
"1","1","Ooze Spill","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","48","False","False","0.07"
"1","1","Opal Palace","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","156","False","False",""
"1","1","Open the Armory","sld","Near Mint","English","","","2026-05-03 23:10:32.010000","2089","False","False",""
"1","1","Opt","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","512","False","False",""
"1","1","Opulent Palace","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","157","False","False",""
"1","1","Oracle's Restoration","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","156","False","False","0.06"
"1","1","Oran-Rief, the Vastwood","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","320","False","False",""
"1","1","Ordinary Bear","hob","Near Mint","English","foil","","2026-08-19 19:38:32.203000","133","False","False",""
"3","3","Ordinary Bear","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","133","False","False","0.17"
"1","1","Oreplate Pangolin","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","150","False","False","0.02"
"1","1","Oreplate Pangolin","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","150","False","False","0.06"
"1","1","Organic Extinction","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","66","False","False",""
"2","2","Ori, Keeper of Songs","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","23","False","False","0.14"
"3","3","Oroku Saki, Shredder Rising","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","68","False","False","0.07"
"1","1","Otterball Antics","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","63","False","False","0.16"
"1","1","Outland Liberator // Frenzied Trapbreaker","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","303","False","False",""
"1","1","Overprotect","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","185","False","False","1.36"
"1","1","Owlin Historian","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","24","False","False","0.06"
"1","1","Pacifism","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","501","False","False",""
"1","1","Packsong Pup","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","213","False","False",""
"1","1","Pain 101","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","69","False","False","0.03"
"1","1","Pain 101","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","69","False","False","0.11"
"1","1","Paladin of Predation","one","Near Mint","English","","","2026-05-27 15:24:38.060000","178","False","False","0.09"
"1","1","Palladium Myr","cmm","Near Mint","English","","","2026-05-14 23:46:10.743000","967","False","False","0.65"
"1","1","Paradox Gardens","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","258","False","False","0.11"
"1","1","Paradox Surveyor","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","208","False","False","0.10"
"1","1","Parting Gust","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","24","False","False","1.36"
"1","1","Patch Up","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","23","False","False","0.11"
"1","1","Path of Ancestry","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","393","False","False",""
"1","1","Path of Ancestry","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","322","False","False",""
"1","1","Path of Ancestry","cmr","Near Mint","English","","","2026-08-02 17:59:49.867000","353","False","False",""
"1","1","Path of Ancestry","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","158","False","False",""
"1","1","Path to Exile","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","65","False","False",""
"3","3","Patient Instructor","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","162","False","False","0.13"
"1","1","Patrolling Peacemaker","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","5","False","False",""
"3","3","Pearl of Wisdom","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","64","False","False",""
"1","1","Pearl of Wisdom","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","64","False","False","0.23"
"1","1","Pentad Prism","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","56","False","False",""
"1","1","Perimeter Sergeant","iko","Near Mint","English","foil","","2026-05-30 18:24:46.773000","27","False","False","0.09"
"2","2","Pest","tsos","Near Mint","English","","","2026-07-22 22:57:50.160000","8","False","False",""
"1","1","Phyrexian Goblin","tone","Near Mint","English","","","2026-05-27 15:24:38.060000","3","False","False","0.16"
"1","1","Phyrexian Metamorph","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","75","False","False",""
"1","1","Pigment Wrangler // Striking Palette","sos","Near Mint","English","foil","","2026-07-22 22:57:50.160000","126","False","False","0.07"
"3","3","Pileated Provisioner","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","25","False","False",""
"3","3","Pileated Provisioner","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","25","False","False","0.05"
"3","3","Pinecone Strike","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","107","False","False","0.14"
"1","1","Pinnacle Kill-Ship","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","244","False","False","0.15"
"1","1","Pirate's Cutlass","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","563","False","False",""
"1","1","Plaguecrafter","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","187","False","False",""
"6","6","Plains","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","273","False","False",""
"8","8","Plains","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","272","False","False",""
"6","6","Plains","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","369","False","False",""
"6","6","Plains","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","370","False","False",""
"1","1","Plains","eoe","Near Mint","English","","","2026-05-03 23:09:49.723000","268","False","False",""
"1","1","Plains","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","262","False","False","0.16"
"2","2","Plains","eoe","Near Mint","English","","","2026-05-03 23:09:49.723000","267","False","False",""
"1","1","Plains","mh3","Near Mint","English","","","2026-07-13 23:12:52.803000","311","False","False","0.10"
"10","10","Plains","mh3","Near Mint","English","","","2026-07-13 23:12:52.803000","310","False","False","0.07"
"2","2","Plains","ecl","Near Mint","English","","","2026-08-02 17:58:36.490000","269","False","False",""
"1","1","Plains","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","194","False","False","1.22"
"1","1","Plains","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","194","False","False","0.53"
"3","3","Plains","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","313","False","False","1.13"
"1","1","Plains","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","316","False","False","1.10"
"3","3","Plains","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","313","False","False","1.55"
"1","1","Plains","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","316","False","False","1.28"
"2","2","Plains","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","189","False","False","0.24"
"3","3","Plains","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","189","False","False","0.22"
"1","1","Plains","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","261","False","False","0.06"
"1","1","Plargg and Nassari","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","250","False","False",""
"1","1","Playful Shove","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","145","False","False","0.15"
"1","1","Plumb the Forbidden","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","188","False","False",""
"3","3","Plunder the Trollshaws","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","51","False","False","0.15"
"1","1","Poison-Tip Archer","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","256","False","False",""
"2","2","Pond Prophet","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","229","False","False","0.08"
"1","1","Potioner's Trove","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","251","False","False","0.06"
"1","1","Practiced Offense","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","25","False","False","0.54"
"1","1","Prayer of Binding","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","502","False","False",""
"1","1","Prideful Parent","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","21","False","False",""
"1","1","Primal Beyond","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","159","False","False",""
"2","2","Primordial Pachyderm","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","129","False","False","0.08"
"1","1","Prismari Campus","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","394","False","False",""
"1","1","Prismari Charm","sos","Near Mint","English","","","2026-05-03 23:10:23.627000","211","False","False",""
"1","1","Prismari Command","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","323","False","False",""
"1","1","Prismari Pianist","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","34","False","False",""
"1","1","Prizefight","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","154","False","False","0.17"
"1","1","Procrastinate","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","64","False","False","0.08"
"1","1","Proctor's Gaze","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","213","False","False","0.16"
"1","1","Prophetic Prism","one","Near Mint","English","","","2026-05-27 15:24:38.060000","238","False","False","0.07"
"1","1","Prosperous Innkeeper","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","121","False","False",""
"1","1","Psychic Whorl","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","105","False","False","0.05"
"2","2","Pterafractyl","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","215","False","False","0.10"
"3","3","Pull from the Grave","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","95","False","False","0.05"
"1","1","Pull from Tomorrow","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","76","False","False",""
"1","1","Pulsar Squadron Ace","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","28","False","False","0.05"
"1","1","Pummeler for Hire","ecl","Near Mint","English","","","2026-05-23 19:17:58.147000","190","False","False","0.03"
"1","1","Punk Frogs","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","164","False","False","0.04"
"1","1","Putrefy","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","257","False","False",""
"2","2","Quaketusk Boar","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","146","False","False",""
"3","3","Quarrel","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","135","False","False","0.10"
"1","1","Queza, Augur of Agonies","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","326","False","False","0.20"
"1","1","Quick Study","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","513","False","False",""
"1","1","Quick Study","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","65","False","False","0.09"
"1","1","Quick-Draw Katana","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","130","False","False",""
"1","1","Quicksilver Fisher","one","Near Mint","English","","","2026-05-27 15:24:38.060000","66","False","False","0.03"
"1","1","Quintessential Katana","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","23","False","False","0.16"
"2","2","Rabbit Response","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","26","False","False",""
"2","2","Rabid Bite","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","394","False","False",""
"2","2","Rabid Gnaw","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","147","False","False",""
"1","1","Raccoon Rallier","blb","Near Mint","English","foil","","2026-07-22 22:57:50.160000","148","False","False","0.15"
"1","1","Raccoon Rallier","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","148","False","False","0.09"
"1","1","Radiant Summit","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","23","False","False",""
"1","1","Ragamuffin Raptor","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","130","False","False","0.07"
"2","2","Rage into the Valley","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","79","False","False","0.18"
"1","1","Ragged Short Spear","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","108","False","False","0.19"
"2","2","Raging Ravine","ecc","Near Mint","English","","","2026-08-03 09:38:20.503000","160","False","False",""
"1","1","Raging Redcap","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","543","False","False",""
"1","1","Rain-Slicked Copse","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","23","False","False",""
"1","1","Rally at the Hornburg","ltr","Near Mint","English","","","2026-05-14 23:46:10.743000","142","False","False","0.22"
"1","1","Rampant Growth","otc","Near Mint","English","","","2026-08-02 17:59:49.867000","201","False","False",""
"1","1","Ranger Class","afr","Near Mint","English","","","2026-08-02 17:59:49.867000","202","False","False",""
"1","1","Rapacious Dragon","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","544","False","False",""
"1","1","Raphael, Tough Turtle","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","104","False","False","0.14"
"1","1","Rapier Wit","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","28","False","False","0.06"
"1","1","Rat King, Verminister","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","71","False","False","0.75"
"1","1","Raugrin Triome","iko","Near Mint","English","","","2026-05-30 18:24:46.773000","311","False","False","12.44"
"3","3","Ravening Warg","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","80","False","False","0.12"
"1","1","Ravenous Squirrel","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","258","False","False",""
"1","1","Ravine Raider","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","106","False","False","0.08"
"1","1","Razortide Bridge","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","171","False","False",""
"1","1","Reality Shift","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","68","False","False",""
"1","1","Reality Shift","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","199","False","False",""
"1","1","Realmwalker","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","114","False","False",""
"1","1","Reassembling Skeleton","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","182","False","False",""
"1","1","Reckless Stormseeker // Storm-Charged Slasher","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","157","False","False",""
"1","1","Red Tiger Mechan","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","154","False","False","0.07"
"1","1","Redoubled Stormsinger","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","251","False","False",""
"1","1","Rehearsed Debater","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","29","False","False","0.04"
"1","1","Relentless Rohirrim","ltr","Near Mint","English","","","2026-05-14 23:46:10.743000","144","False","False","0.05"
"1","1","Reliquary Tower","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","398","False","False",""
"1","1","Remnant Elemental","eoe","Near Mint","English","","","2026-06-30 23:34:55.230000","155","False","False","0.05"
"1","1","Renegade Bull","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","36","False","False",""
"2","2","Repel Calamity","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","27","False","False",""
"1","1","Replication Technique","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","200","False","False",""
"1","1","Reprieve","ltr","Near Mint","English","","","2026-05-14 23:46:10.743000","26","False","False","0.66"
"1","1","Reptilian Recruiter","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","149","False","False","0.06"
"1","1","Requiem Monolith","eoe","Near Mint","English","","","2026-07-09 18:29:55.097000","333","False","False","0.41"
"1","1","Resculpt","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","201","False","False",""
"1","1","Resourceful Defense","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","67","False","False",""
"1","1","Restless Spire","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","399","False","False",""
"1","1","Retro-Mutation","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","51","False","False","0.06"
"1","1","Return of the Wildspeaker","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","115","False","False",""
"1","1","Return to the Sewers","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","52","False","False","0.09"
"1","1","Reverent Howl","hob","Near Mint","English","foil","","2026-08-09 20:07:34.537000","81","False","False","0.24"
"3","3","Reverent Howl","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","81","False","False","0.14"
"1","1","Ride's End","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","25","False","False","0.10"
"1","1","Rigo, Streetwise Mentor","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","215","False","False","0.19"
"1","1","Rimekin Recluse","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","66","False","False","0.07"
"1","1","Rionya, Fire Dancer","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","252","False","False",""
"1","1","Ripples of Potential","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","77","False","False",""
"1","1","Risen Reef","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","132","False","False",""
"1","1","Rite of Replication","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","202","False","False",""
"1","1","Riveteers Requisitioner","snc","Near Mint","English","","","2026-05-23 19:17:58.147000","121","False","False","0.09"
"2","2","Robot","teoe","Near Mint","English","","","2026-06-30 23:34:55.230000","10","False","False",""
"1","1","Robot","teoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","10","False","False",""
"1","1","Robot","ttmt","Near Mint","English","","","2026-05-14 23:46:10.743000","10","False","False",""
"1","1","Rock Soldiers","tmt","Near Mint","English","","","2026-05-14 23:46:10.743000","107","False","False","0.07"
"2","2","Rocksteady, Crash Courser","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","131","False","False","0.07"
"1","1","Rohirrim Lancer","ltr","Near Mint","English","","","2026-05-14 23:46:10.743000","146","False","False","0.05"
"1","1","Roll-Roll-Roll-Roll","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","54","False","False","0.10"
"1","1","Rootcast Apprenticeship","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","32","False","False",""
"1","1","Rootcoil Creeper","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","238","False","False","0.12"
"1","1","Rootha, Mastering the Moment","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","8","False","False",""
"1","1","Rootha, Mercurial Artist","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","329","False","False",""
"1","1","Rousing Refrain","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","253","False","False",""
"1","1","Roving Actuator","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","157","False","False","0.06"
"1","1","Rugged Highlands","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","262","False","False","0.03"
"1","1","Rugged Highlands","m21","Near Mint","English","","","2026-08-02 17:59:49.867000","249","False","False",""
"1","1","Rugged Prairie","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","174","False","False",""
"1","1","Ruinous Intrusion","lcc","Near Mint","English","","","2026-08-02 17:59:49.867000","255","False","False",""
"1","1","Run Away Together","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","67","False","False","0.04"
"1","1","Run Behind","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","66","False","False","0.05"
"1","1","Run Over","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","179","False","False","0.08"
"1","1","Runebound Wolf","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","176","False","False",""
"1","1","Rustvale Bridge","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","175","False","False",""
"1","1","Safewright Cavalry","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","191","False","False","0.03"
"1","1","Sage of Ancient Lore // Werewolf of Ancient Hunger","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","225","False","False",""
"1","1","Sally Pride, Lioness Leader","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","24","False","False","0.26"
"1","1","Sami, Ship's Engineer","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","225","False","False","0.09"
"1","1","Sandsteppe Citadel","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","164","False","False",""
"1","1","Savage Lands","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","165","False","False",""
"1","1","Savage Mansion","spm","Near Mint","English","","","2026-08-02 17:59:49.867000","183","False","False",""
"1","1","Savannah Lions","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","146","False","False",""
"1","1","Saw in Half","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","113","False","False",""
"1","1","Scorched Geyser","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","54","False","False",""
"1","1","Scorching Dragonfire","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","545","False","False",""
"1","1","Scorned Villager // Moonscarred Werewolf","dka","Near Mint","English","","","2026-08-02 17:59:49.867000","125","False","False",""
"1","1","Scroll of Fate","dsc","Near Mint","English","","","2026-08-03 09:38:50.743000","251","False","False",""
"1","1","Scroll of Fate","c19","Near Mint","English","","","2026-08-02 17:59:49.867000","58","False","False",""
"1","1","Scrounge for Eternity","eoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","114","False","False","0.19"
"1","1","Scurry of Squirrels","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","33","False","False",""
"1","1","Seachrome Coast","one","Near Mint","English","foil","","2026-05-27 15:24:38.060000","374","False","False","2.81"
"1","1","Seaside Citadel","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","166","False","False",""
"1","1","Season of the Bold","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","152","False","False","1.06"
